ieset_city_id,source_system,source_id,source_name,source_country_name,source_country_iso3,match_type,match_score,manual_review_required,source_id_column,source_name_column
ghsl_ucdb_r2024a:1498,ghsl_ucdb_r2024a,1498,Milan,Italy,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:7738,ghsl_ucdb_r2024a,7738,Gujranwala,Pakistan,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:8789,ghsl_ucdb_r2024a,8789,Shijiazhuang,China,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:1799,ghsl_ucdb_r2024a,1799,Aleppo,Syria,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:673,ghsl_ucdb_r2024a,673,Coyah,Guinea,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:6912,ghsl_ucdb_r2024a,6912,Multan,Pakistan,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:5678,ghsl_ucdb_r2024a,5678,Hyderabad,Pakistan,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:11563,ghsl_ucdb_r2024a,11563,Ningbo,China,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:5985,ghsl_ucdb_r2024a,5985,Tasikmalaya,Indonesia,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:6321,ghsl_ucdb_r2024a,6321,Lubumbashi,Democratic Republic of the Congo,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:2089,ghsl_ucdb_r2024a,2089,Guatemala City,Guatemala,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:11080,ghsl_ucdb_r2024a,11080,Asansol,India,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:4490,ghsl_ucdb_r2024a,4490,Naples,Italy,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:11621,ghsl_ucdb_r2024a,11621,Fuzhou,China,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:3739,ghsl_ucdb_r2024a,3739,P'yŏngyang,North Korea,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:10306,ghsl_ucdb_r2024a,10306,Maharajganj,India,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:8660,ghsl_ucdb_r2024a,8660,Agra,India,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:1399,ghsl_ucdb_r2024a,1399,Tunis,Tunisia,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:11113,ghsl_ucdb_r2024a,11113,Changzhou,China,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:5971,ghsl_ucdb_r2024a,5971,Porto Alegre,Brazil,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:9019,ghsl_ucdb_r2024a,9019,Guiyang,China,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:9298,ghsl_ucdb_r2024a,9298,Ponnani,India,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:6845,ghsl_ucdb_r2024a,6845,Yogyakarta,Indonesia,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:693,ghsl_ucdb_r2024a,693,Essen,Germany,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:1158,ghsl_ucdb_r2024a,1158,Cali,Colombia,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:4356,ghsl_ucdb_r2024a,4356,Lanzhou,China,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:3837,ghsl_ucdb_r2024a,3837,Caracas,Venezuela,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:9229,ghsl_ucdb_r2024a,9229,Tangshan,China,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:1588,ghsl_ucdb_r2024a,1588,Cotonou,Benin,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:3576,ghsl_ucdb_r2024a,3576,Dammam,Saudi Arabia,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:457,ghsl_ucdb_r2024a,457,Tel Aviv,Israel,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:7209,ghsl_ucdb_r2024a,7209,Port Harcourt,Nigeria,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:3888,ghsl_ucdb_r2024a,3888,Birmingham,United Kingdom,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:4699,ghsl_ucdb_r2024a,4699,Phoenix,United States,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:11225,ghsl_ucdb_r2024a,11225,Nantong,China,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:2544,ghsl_ucdb_r2024a,2544,Quito,Ecuador,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:8886,ghsl_ucdb_r2024a,8886,Bhopal,India,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:6397,ghsl_ucdb_r2024a,6397,Dallas,United States,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:2125,ghsl_ucdb_r2024a,2125,Kyiv,Ukraine,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:3340,ghsl_ucdb_r2024a,3340,Manchester,United Kingdom,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:6350,ghsl_ucdb_r2024a,6350,Curitiba,Brazil,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:820,ghsl_ucdb_r2024a,820,Lomé,Togo,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:3938,ghsl_ucdb_r2024a,3938,Rome,Italy,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:11636,ghsl_ucdb_r2024a,11636,Putian,China,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:1094,ghsl_ucdb_r2024a,1094,Izmir,Turkey,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:4945,ghsl_ucdb_r2024a,4945,Goiânia,Brazil,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:11302,ghsl_ucdb_r2024a,11302,Tamluk,India,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:5932,ghsl_ucdb_r2024a,5932,Denver,United States,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:1741,ghsl_ucdb_r2024a,1741,Phnom Penh,Cambodia,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:7151,ghsl_ucdb_r2024a,7151,Chandigarh,India,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:4625,ghsl_ucdb_r2024a,4625,Las Vegas,United States,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:1377,ghsl_ucdb_r2024a,1377,Manaus,Brazil,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:3130,ghsl_ucdb_r2024a,3130,Bursa,Turkey,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:9510,ghsl_ucdb_r2024a,9510,Coimbatore,India,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:9714,ghsl_ucdb_r2024a,9714,Prayagraj,India,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:6229,ghsl_ucdb_r2024a,6229,Ludhiana,India,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:906,ghsl_ucdb_r2024a,906,Taichung,Taiwan,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:2847,ghsl_ucdb_r2024a,2847,Almaty,Kazakhstan,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:2920,ghsl_ucdb_r2024a,2920,Daegu,South Korea,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:1919,ghsl_ucdb_r2024a,1919,Kaohsiung,Taiwan,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:8029,ghsl_ucdb_r2024a,8029,Philadelphia,United States,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:363,ghsl_ucdb_r2024a,363,San José,Costa Rica,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:7021,ghsl_ucdb_r2024a,7021,Vadodara,India,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:11079,ghsl_ucdb_r2024a,11079,Zhuhai [Macau],China,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:8035,ghsl_ucdb_r2024a,8035,Makassar,Indonesia,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:907,ghsl_ucdb_r2024a,907,Fukuoka,Japan,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:4968,ghsl_ucdb_r2024a,4968,Palembang,Indonesia,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:358,ghsl_ucdb_r2024a,358,Vancouver,Canada,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:4593,ghsl_ucdb_r2024a,4593,Belém,Brazil,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:9880,ghsl_ucdb_r2024a,9880,Madurai,India,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:244,ghsl_ucdb_r2024a,244,Rotterdam [The Hague],Netherlands,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:8305,ghsl_ucdb_r2024a,8305,Meerut,India,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:3968,ghsl_ucdb_r2024a,3968,Barranquilla,Colombia,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:47,ghsl_ucdb_r2024a,47,Freetown,Sierra Leone,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:1268,ghsl_ucdb_r2024a,1268,Maracaibo,Venezuela,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:10927,ghsl_ucdb_r2024a,10927,Wuhu,China,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:5201,ghsl_ucdb_r2024a,5201,Basra,Iraq,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:9107,ghsl_ucdb_r2024a,9107,Handan,China,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:5098,ghsl_ucdb_r2024a,5098,Seattle,United States,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:2747,ghsl_ucdb_r2024a,2747,Rabat,Morocco,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:724,ghsl_ucdb_r2024a,724,Minsk,Belarus,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:10998,ghsl_ucdb_r2024a,10998,Dhanbad,India,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:1419,ghsl_ucdb_r2024a,1419,Harare,Zimbabwe,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:212,ghsl_ucdb_r2024a,212,La Paz,Bolivia,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:1081,ghsl_ucdb_r2024a,1081,Vienna,Austria,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:50,ghsl_ucdb_r2024a,50,Monrovia,Liberia,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:5847,ghsl_ucdb_r2024a,5847,Hohhot,China,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:1375,ghsl_ucdb_r2024a,1375,Santa Cruz de la Sierra,Bolivia,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:11032,ghsl_ucdb_r2024a,11032,Jamshedpur,India,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:7783,ghsl_ucdb_r2024a,7783,Denpasar,Indonesia,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:3712,ghsl_ucdb_r2024a,3712,Warsaw,Poland,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:153,ghsl_ucdb_r2024a,153,Doha,Qatar,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:2471,ghsl_ucdb_r2024a,2471,San Diego,United States,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:231,ghsl_ucdb_r2024a,231,Lisbon,Portugal,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:2221,ghsl_ucdb_r2024a,2221,Baku,Azerbaijan,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:2359,ghsl_ucdb_r2024a,2359,Bucharest,Romania,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:8012,ghsl_ucdb_r2024a,8012,Nashik,India,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:5853,ghsl_ucdb_r2024a,5853,Puebla,México,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:6663,ghsl_ucdb_r2024a,6663,Brahmanbaria,Bangladesh,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:7516,ghsl_ucdb_r2024a,7516,Kaduna,Nigeria,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:351,ghsl_ucdb_r2024a,351,Sapporo,Japan,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:7784,ghsl_ucdb_r2024a,7784,Detroit,United States,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:4655,ghsl_ucdb_r2024a,4655,Yinchuan,China,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:5935,ghsl_ucdb_r2024a,5935,Benin City,Nigeria,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:424,ghsl_ucdb_r2024a,424,N'Djamena,Chad,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:4538,ghsl_ucdb_r2024a,4538,Ahwaz,Iran,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:7468,ghsl_ucdb_r2024a,7468,Malang,Indonesia,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:4305,ghsl_ucdb_r2024a,4305,Banha,Egypt,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:1531,ghsl_ucdb_r2024a,1531,Mecca,Saudi Arabia,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:7054,ghsl_ucdb_r2024a,7054,Beni,Democratic Republic of the Congo,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:10766,ghsl_ucdb_r2024a,10766,Bibhutpur,India,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:2597,ghsl_ucdb_r2024a,2597,Mandalay,Myanmar,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:4941,ghsl_ucdb_r2024a,4941,Portland,United States,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:7078,ghsl_ucdb_r2024a,7078,Campinas,Brazil,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:7829,ghsl_ucdb_r2024a,7829,Sialkot,Pakistan,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:5249,ghsl_ucdb_r2024a,5249,Munich,Germany,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:3943,ghsl_ucdb_r2024a,3943,Pretoria,South Africa,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:9429,ghsl_ucdb_r2024a,9429,Xuchang,China,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:10832,ghsl_ucdb_r2024a,10832,Ranchi,India,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:5720,ghsl_ucdb_r2024a,5720,Isfahan,Iran,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:5855,ghsl_ucdb_r2024a,5855,Brasilia,Brazil,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:964,ghsl_ucdb_r2024a,964,Budapest,Hungary,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:9191,ghsl_ucdb_r2024a,9191,Anyang,China,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:7890,ghsl_ucdb_r2024a,7890,Niterói,Brazil,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:4184,ghsl_ucdb_r2024a,4184,Hamburg,Germany,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:1269,ghsl_ucdb_r2024a,1269,Port-au-Prince,Haiti,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:4736,ghsl_ucdb_r2024a,4736,Mesa,United States,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:10715,ghsl_ucdb_r2024a,10715,Huaiyin District,China,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:5167,ghsl_ucdb_r2024a,5167,El Mansura,Egypt,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:2979,ghsl_ucdb_r2024a,2979,Johor Bahru,Malaysia,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:4092,ghsl_ucdb_r2024a,4092,Sacramento,United States,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:8626,ghsl_ucdb_r2024a,8626,Aligarh,India,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:6173,ghsl_ucdb_r2024a,6173,Gaziantep,Turkey,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:9801,ghsl_ucdb_r2024a,9801,Zibo,China,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:1530,ghsl_ucdb_r2024a,1530,Mosul,Iraq,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:11593,ghsl_ucdb_r2024a,11593,Xiamen City,China,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:8255,ghsl_ucdb_r2024a,8255,Boston,United States,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:1365,ghsl_ucdb_r2024a,1365,Tegucigalpa,Honduras,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:4768,ghsl_ucdb_r2024a,4768,Cần Thơ,Vietnam,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:5872,ghsl_ucdb_r2024a,5872,Davao City,Philippines,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:5236,ghsl_ucdb_r2024a,5236,Baotou,China,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:9352,ghsl_ucdb_r2024a,9352,Thrissur,India,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:10796,ghsl_ucdb_r2024a,10796,Visakhapatnam,India,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:6181,ghsl_ucdb_r2024a,6181,Cirebon,Indonesia,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:337,ghsl_ucdb_r2024a,337,Ulaanbaatar,Mongolia,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:367,ghsl_ucdb_r2024a,367,Havana,Cuba,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:222,ghsl_ucdb_r2024a,222,Nouakchott,Mauritania,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:1147,ghsl_ucdb_r2024a,1147,Auckland,New Zealand,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:597,ghsl_ucdb_r2024a,597,Kigali,Rwanda,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:9466,ghsl_ucdb_r2024a,9466,Jabalpur,India,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:2902,ghsl_ucdb_r2024a,2902,Mombasa,Kenya,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:6009,ghsl_ucdb_r2024a,6009,Warri,Nigeria,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:916,ghsl_ucdb_r2024a,916,San Salvador,El Salvador,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:658,ghsl_ucdb_r2024a,658,Panama City,Panama,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:8860,ghsl_ucdb_r2024a,8860,Bareilly,India,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:7961,ghsl_ucdb_r2024a,7961,Uyo,Nigeria,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:9025,ghsl_ucdb_r2024a,9025,Luoyang,China,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:3109,ghsl_ucdb_r2024a,3109,Valencia,Venezuela,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:548,ghsl_ucdb_r2024a,548,Niamey,Niger,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:5243,ghsl_ucdb_r2024a,5243,Toluca,México,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:5951,ghsl_ucdb_r2024a,5951,Austin,United States,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:9495,ghsl_ucdb_r2024a,9495,Yichang,China,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:7440,ghsl_ucdb_r2024a,7440,Datong,China,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:11184,ghsl_ucdb_r2024a,11184,Dhulian,India,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:749,ghsl_ucdb_r2024a,749,Medina,Saudi Arabia,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:10444,ghsl_ucdb_r2024a,10444,Marhaura,India,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
